ID AVG FITS BB_TYPE WORKFLOW PLATFORM NB_PIPELINE PIPELINE NB_CORES BB_NB_FILES DATA_MB LATENCY BANDWIDTH SIMULATION_S MEASURED_MKSP_S ERR_MKSP MEASURED_WALLTIME_S ERR_WALLTIME
105467 3 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.4605 17.758 0.0167534 22.0528 0.208241
105467 4 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.93 24.908 0.320297 30.5477 0.445784
105467 5 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.9381 15.9629 0.0610926 19.8079 0.144883
105467 6 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.8898 15.8992 0.0623038 19.5807 0.137427
105467 7 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.0258 16.0691 0.0595355 20.9457 0.187146
105467 8 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.9202 17.2007 0.0163087 26.8958 0.3709
105467 9 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.8734 15.867 0.0634301 19.9241 0.153115
105467 10 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.5465 16.698 0.0508117 20.3763 0.138881
105467 11 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.5698 24.8331 0.292485 31.9039 0.44929
105467 12 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.8409 15.8209 0.0644706 19.279 0.126463
105467 13 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 17.5093 16.6778 0.0498556 20.1876 0.132672
105467 14 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.9197 15.9308 0.0620726 20.1301 0.159484
105467 15 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 32 32 768.516 0.166667 3.09524 16.8378 15.8183 0.0644513 20.1205 0.16315
105459 1 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.0175 30.2375 0.0734197 33.5397 0.164649
105459 2 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.1002 30.4947 0.0785206 33.8722 0.170405
105459 3 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.076 30.4506 0.0779825 34.6413 0.189522
105459 4 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.971 30.292 0.0766221 33.573 0.166862
105459 5 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.1175 30.4874 0.0777326 35.1095 0.199147
105459 6 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.0474 30.38 0.0767824 34.6208 0.18987
105459 7 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.2426 30.8507 0.0845407 34.4548 0.180302
105459 8 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.9607 30.2664 0.0761815 33.7511 0.171563
105459 9 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.3399 30.7474 0.0783009 34.1839 0.170959
105459 10 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.2249 30.619 0.0781897 34.2016 0.17475
105459 11 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.9382 30.4621 0.0828546 33.8906 0.175636
105459 12 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.1502 30.4947 0.0768817 33.8288 0.167863
105459 13 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.2779 30.6494 0.0773765 33.9924 0.168112
105459 14 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.904 30.1902 0.0757259 33.5249 0.167664
105459 15 N SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 28.4741 30.9432 0.0797944 34.2806 0.169382
105464 1 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.8843 29.6621 0.0599356 33.6143 0.170464
105464 2 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.7287 29.517 0.0605871 33.0631 0.161341
105464 3 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.6662 29.4353 0.0601019 33.2908 0.168953
105464 4 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.8626 29.695 0.0617075 33.2483 0.161983
105464 5 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.5544 29.2707 0.0586338 32.7867 0.159585
105464 6 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.5428 29.2808 0.0593555 32.8343 0.161158
105464 7 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.913 29.743 0.0615279 33.4046 0.164397
105464 8 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.8079 29.6075 0.0607804 33.9925 0.181939
105464 9 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.7001 29.4824 0.0604544 33.1927 0.165477
105464 10 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.8722 29.6663 0.0604756 33.2165 0.160893
105464 11 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.7288 29.4798 0.0593978 33.0852 0.161898
105464 12 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.6681 29.4164 0.0594339 33.0236 0.162174
105464 13 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.774 29.5378 0.0597145 33.0624 0.159952
105464 14 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.6724 29.4338 0.0598429 32.8982 0.158849
105464 15 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 4 32 768.516 0.166667 3.09524 27.5644 29.2719 0.0583319 32.7525 0.158402
105460 1 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4332 20.7133 0.013524 24.5585 0.167978
105460 2 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.3261 20.6588 0.0161049 24.2211 0.160809
105460 3 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4914 20.8629 0.0178066 24.4349 0.161389
105460 4 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4152 20.7544 0.0163416 24.3864 0.162845
105460 5 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4116 20.7598 0.0167729 24.7395 0.17494
105460 6 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4005 20.7329 0.0160326 24.4062 0.164127
105460 7 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4558 20.7953 0.0163244 24.3928 0.161399
105460 8 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.3539 20.6774 0.0156437 24.2788 0.161659
105460 9 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4385 21.2351 0.0375124 25.2471 0.190459
105460 10 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.3556 20.6743 0.0154161 24.2176 0.15947
105460 11 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.36 21.3971 0.0484709 25.0003 0.18561
105460 12 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.394 20.9515 0.0266088 24.8883 0.180578
105460 13 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4074 20.9965 0.0280552 24.5593 0.169054
105460 14 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4062 20.7447 0.016318 24.3933 0.16345
105460 15 N SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4315 21.0006 0.0270981 24.4941 0.16586
105465 1 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.6878 20.5668 0.00588256 24.6756 0.161608
105465 2 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.6716 20.6411 0.00147582 28.7996 0.282228
105465 3 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.6598 21.7737 0.0511591 30.7976 0.329177
105465 4 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.7711 25.3589 0.180914 30.3268 0.315091
105465 5 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.4948 20.4033 0.00448464 23.9816 0.145396
105465 6 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.8466 20.8466 2.18119e-06 24.5257 0.150013
105465 7 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.447 21.2553 0.0380292 26.1863 0.219173
105465 8 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.6369 20.5942 0.00207309 28.05 0.264282
105465 9 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.6105 20.5407 0.00339728 24.3902 0.154968
105465 10 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.8722 21.5458 0.0312629 30.06 0.305647
105465 11 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.605 21.4609 0.0398839 25.2329 0.183409
105465 12 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.7488 20.7114 0.00180381 24.7171 0.160551
105465 13 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.64 20.5878 0.00253663 24.02 0.140714
105465 14 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.8357 20.8281 0.000367126 24.8211 0.160564
105465 15 Y SUMMIT swarp-0.dax summit-1N.xml 1 1 8 32 768.516 0.166667 3.09524 20.7197 20.9272 0.00991454 24.3711 0.149826
